mapbox_feature_id_v8,spot_id,headwater_id,subspot_id,water_display_name_v8,headwater_name,subspot_name,water_name,municipality_final_v8,province_final_v8,place_final_v8,pc4_final_v8,township_code_v8,township_name_v8,province_polygon_name_v8,municipality_source_v8,province_source_v8,place_source_v8,midwest_focus_v8,midwest_subregion_v8,map_lat_v8,map_lon_v8,map_point_method_v8,location_confidence_v8,night_status_final_v8,night_allowed_final_v8,shelter_status_final_v8,shelter_allowed_final_v8,third_rod_status_final_v8,third_rod_allowed_final_v8,session_triplet_v8,session_rule_summary_v3,authority,authority_url,water_type,flow,salinity,typical_depth_m,top1_species_general,top1_species_specific,top2_species_general,top2_species_specific,top3_species_general,top3_species_specific,access_parking,access_path,bank_type,boat_allowed,night_fishing_allowed,permit_notes,section_notes,night_evidence_best,shelter_evidence_best,third_rod_evidence_best,source_pdf,source_pdf_page,page,tags,habitat_tags,suggested_methods,record_quality_class_v8,record_quality_score_v8,is_bad_entry,suspected_bad_row,search_text_v8
HW-stede-broec-het-deel-van-de-rivier-de-vecht-tussen-de-dirk-a-lambertszkade-en-de::stede-broec::597,HW-stede-broec-het-deel-van-de-rivier-de-vecht-tussen-de-dirk-a-lambertszkade-en-de,HW-stede-broec-het-deel-van-de-rivier-de-vecht-tussen-de-dirk-a-lambertszkade-en-de,,Het deel van de rivier de Vecht tussen de Dirk A. Lambertszkade en de,Het deel van de rivier de Vecht tussen de Dirk A. Lambertszkade en de,,Het deel van de rivier de Vecht tussen de Dirk A. Lambertszkade en de,Stede Broec,Noord-Holland,Stede Broec,,0532,Stede Broec,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.69833953,5.226093533,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Hilversum,,river,running,fresh,2-10,Roofvis,Snoekbaars,Roofvis,Baars,Witvis,Winde,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""river""]","[""stroming"", ""talud"", ""krib"", ""bruggen""]","[""spinnen"", ""verticalen"", ""feedervissen""]",high,6,False,False,"Het deel van de rivier de Vecht tussen de Dirk A. Lambertszkade en de | Het deel van de rivier de Vecht tussen de Dirk A. Lambertszkade en de | [""Het deel van de rivier de Vecht tussen de Dirk A. Lambertszkade en de""] | Stede Broec | Noord-Holland | HSV Hilversum | Stede Broec"
HW-stede-broec-sluis-het-hemeltje-tot-aan-de-monding-van-het-boezemkanaal-in-de::stede-broec::598,HW-stede-broec-sluis-het-hemeltje-tot-aan-de-monding-van-het-boezemkanaal-in-de,HW-stede-broec-sluis-het-hemeltje-tot-aan-de-monding-van-het-boezemkanaal-in-de,,sluis het Hemeltje tot aan de monding van het Boezemkanaal in de,sluis het Hemeltje tot aan de monding van het Boezemkanaal in de,,sluis het Hemeltje tot aan de monding van het Boezemkanaal in de,Stede Broec,Noord-Holland,Stede Broec,,0532,Stede Broec,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.69833953,5.226093533,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Hilversum,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"sluis het Hemeltje tot aan de monding van het Boezemkanaal in de | sluis het Hemeltje tot aan de monding van het Boezemkanaal in de | [""sluis het Hemeltje tot aan de monding van het Boezemkanaal in de""] | Stede Broec | Noord-Holland | HSV Hilversum | Stede Broec"
HW-stede-broec-voormalige-gemeenten-loenen-en-nederhorst-ten-berg::stede-broec::599,HW-stede-broec-voormalige-gemeenten-loenen-en-nederhorst-ten-berg,HW-stede-broec-voormalige-gemeenten-loenen-en-nederhorst-ten-berg,,voormalige gemeenten Loenen en Nederhorst ten berg.,voormalige gemeenten Loenen en Nederhorst ten berg.,,voormalige gemeenten Loenen en Nederhorst ten berg.,Stede Broec,Noord-Holland,Stede Broec,,0532,Stede Broec,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.69833953,5.226093533,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Hilversum,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,True,"voormalige gemeenten Loenen en Nederhorst ten berg. | voormalige gemeenten Loenen en Nederhorst ten berg. | [""voormalige gemeenten Loenen en Nederhorst ten berg.""] | Stede Broec | Noord-Holland | HSV Hilversum | Stede Broec"
HW-teylingen-oude-zwembad-willem-warnaarlaan::teylingen::600,HW-teylingen-oude-zwembad-willem-warnaarlaan,HW-teylingen-oude-zwembad-willem-warnaarlaan,,Oude zwembad Willem Warnaarlaan,Oude zwembad Willem Warnaarlaan,,Oude zwembad Willem Warnaarlaan,Teylingen,Zuid-Holland,Teylingen,,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,fallback_municipality,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Sikkens – Sassenheim,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"Oude zwembad Willem Warnaarlaan | Oude zwembad Willem Warnaarlaan | [""Oude zwembad Willem Warnaarlaan""] | Teylingen | Zuid-Holland | HSV Sikkens – Sassenheim | Teylingen"
HW-teylingen-ringsloot::teylingen::601,HW-teylingen-ringsloot,HW-teylingen-ringsloot,,Ringsloot,Ringsloot,,Ringsloot,Teylingen,Zuid-Holland,Teylingen,,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,fallback_municipality,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Sikkens – Sassenheim,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"Ringsloot | Ringsloot | [""Ringsloot""] | Teylingen | Zuid-Holland | HSV Sikkens – Sassenheim | Teylingen"
HW-teylingen-roodemolenpolder::teylingen::602,HW-teylingen-roodemolenpolder,HW-teylingen-roodemolenpolder,,Roodemolenpolder,Roodemolenpolder,,Roodemolenpolder,Teylingen,Zuid-Holland,Teylingen,,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,fallback_municipality,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Sikkens – Sassenheim,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"Roodemolenpolder | Roodemolenpolder | [""Roodemolenpolder""] | Teylingen | Zuid-Holland | HSV Sikkens – Sassenheim | Teylingen"
HW-teylingen-het-water-rond-de-ijsclub-sassenheim::teylingen::603,HW-teylingen-het-water-rond-de-ijsclub-sassenheim,HW-teylingen-het-water-rond-de-ijsclub-sassenheim,,Het water rond de IJsclub Sassenheim,Het water rond de IJsclub Sassenheim,,Het water rond de IJsclub Sassenheim,Teylingen,Zuid-Holland,Sassenheim,2171,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,matched_place_v7,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Sikkens – Sassenheim,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"Het water rond de IJsclub Sassenheim | Het water rond de IJsclub Sassenheim | [""Het water rond de IJsclub Sassenheim""] | Teylingen | Zuid-Holland | HSV Sikkens – Sassenheim | Sassenheim"
HW-teylingen-de-warmonder-leede::teylingen::604,HW-teylingen-de-warmonder-leede,HW-teylingen-de-warmonder-leede,,De Warmonder Leede,De Warmonder Leede,,De Warmonder Leede,Teylingen,Zuid-Holland,Warmond,2361,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,matched_place_v7,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV De Leede te Warmond,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"De Warmonder Leede | De Warmonder Leede | [""De Warmonder Leede""] | Teylingen | Zuid-Holland | HSV De Leede te Warmond | Warmond"
SS-teylingen-groote-sloot-vanaf-de-teylingerkade-tot-aan-de-zijl-kadastraal-bekend::teylingen::605,SS-teylingen-groote-sloot-vanaf-de-teylingerkade-tot-aan-de-zijl-kadastraal-bekend,HW-teylingen-groote-sloot-vanaf-de-teylingerkade-tot-aan-de-zijl,SS-teylingen-groote-sloot-vanaf-de-teylingerkade-tot-aan-de-zijl-kadastraal-bekend,kadastraal bekend,Groote Sloot vanaf de Teylingerkade tot aan de Zijl,kadastraal bekend,"Groote Sloot vanaf de Teylingerkade tot aan de Zijl, kadastraal bekend",Teylingen,Zuid-Holland,Teylingen,,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,fallback_municipality,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV De Leede te Warmond,,ditch,still,fresh,0.5-2,Roofvis,Snoek,Roofvis,Baars,Witvis,Zeelt,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""ditch""]","[""riet"", ""polder"", ""ondiep""]","[""penvissen"", ""licht_spinnen"", ""dobbervissen""]",high,6,False,False,"kadastraal bekend | Groote Sloot vanaf de Teylingerkade tot aan de Zijl | [""Groote Sloot vanaf de Teylingerkade tot aan de Zijl, kadastraal bekend""] | Teylingen | Zuid-Holland | HSV De Leede te Warmond | Teylingen"
HW-teylingen-warmond-sectie-c-nr-723::teylingen::606,HW-teylingen-warmond-sectie-c-nr-723,HW-teylingen-warmond-sectie-c-nr-723,,Warmond Sectie C nr. 723.,Warmond Sectie C nr. 723.,,Warmond Sectie C nr. 723.,Teylingen,Zuid-Holland,Warmond,2361,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,matched_place_v7,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV De Leede te Warmond,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,True,"Warmond Sectie C nr. 723. | Warmond Sectie C nr. 723. | [""Warmond Sectie C nr. 723.""] | Teylingen | Zuid-Holland | HSV De Leede te Warmond | Warmond"
SS-teylingen-sassenheimervaart-vanaf-de-dieperpoel-tot-in-sassenheim-met::teylingen::607,SS-teylingen-sassenheimervaart-vanaf-de-dieperpoel-tot-in-sassenheim-met,HW-teylingen-sassenheimervaart-vanaf-de-dieperpoel-tot-in-sassenheim,SS-teylingen-sassenheimervaart-vanaf-de-dieperpoel-tot-in-sassenheim-met,met,Sassenheimervaart vanaf de Dieperpoel tot in Sassenheim,met,"Sassenheimervaart vanaf de Dieperpoel tot in Sassenheim, met",Teylingen,Zuid-Holland,Sassenheim,2171,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,matched_place_v7,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV De Leede te Warmond,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"met | Sassenheimervaart vanaf de Dieperpoel tot in Sassenheim | [""Sassenheimervaart vanaf de Dieperpoel tot in Sassenheim, met""] | Teylingen | Zuid-Holland | HSV De Leede te Warmond | Sassenheim"
SS-teylingen-uitzondering-van-het-deel-tussen-de-kooisloot-en-de-dieperpoel-kadastraal::teylingen::608,SS-teylingen-uitzondering-van-het-deel-tussen-de-kooisloot-en-de-dieperpoel-kadastraal,HW-teylingen-uitzondering-van-het-deel-tussen-de-kooisloot-en-de-dieperpoel,SS-teylingen-uitzondering-van-het-deel-tussen-de-kooisloot-en-de-dieperpoel-kadastraal,kadastraal,uitzondering van het deel tussen de Kooisloot en de Dieperpoel,kadastraal,"uitzondering van het deel tussen de Kooisloot en de Dieperpoel, kadastraal",Teylingen,Zuid-Holland,Teylingen,,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,fallback_municipality,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV De Leede te Warmond,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"kadastraal | uitzondering van het deel tussen de Kooisloot en de Dieperpoel | [""uitzondering van het deel tussen de Kooisloot en de Dieperpoel, kadastraal""] | Teylingen | Zuid-Holland | HSV De Leede te Warmond | Teylingen"
SS-teylingen-bekend-sassenheim-sectie-a-nrs-8512-7410-7385-en-3959::teylingen::609,SS-teylingen-bekend-sassenheim-sectie-a-nrs-8512-7410-7385-en-3959,HW-teylingen-bekend-sassenheim-sectie-a-nrs-8512,SS-teylingen-bekend-sassenheim-sectie-a-nrs-8512-7410-7385-en-3959,"7410, 7385 en 3959.",bekend Sassenheim sectie A nrs. 8512,"7410, 7385 en 3959.","bekend Sassenheim sectie A nrs. 8512, 7410, 7385 en 3959.",Teylingen,Zuid-Holland,Sassenheim,2171,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,matched_place_v7,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV De Leede te Warmond,,river,running,fresh,2-10,Roofvis,Snoekbaars,Roofvis,Baars,Witvis,Winde,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""river""]","[""stroming"", ""talud"", ""krib"", ""bruggen""]","[""spinnen"", ""verticalen"", ""feedervissen""]",high,6,False,True,"7410, 7385 en 3959. | bekend Sassenheim sectie A nrs. 8512 | [""bekend Sassenheim sectie A nrs. 8512, 7410, 7385 en 3959.""] | Teylingen | Zuid-Holland | HSV De Leede te Warmond | Sassenheim"
HW-teylingen-molentocht-in-de-grote-zwanenburgerpolder-met-uitzondering-van-het::teylingen::610,HW-teylingen-molentocht-in-de-grote-zwanenburgerpolder-met-uitzondering-van-het,HW-teylingen-molentocht-in-de-grote-zwanenburgerpolder-met-uitzondering-van-het,,Molentocht in de Grote Zwanenburgerpolder met uitzondering van het,Molentocht in de Grote Zwanenburgerpolder met uitzondering van het,,Molentocht in de Grote Zwanenburgerpolder met uitzondering van het,Teylingen,Zuid-Holland,Teylingen,,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,fallback_municipality,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV De Leede te Warmond,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"Molentocht in de Grote Zwanenburgerpolder met uitzondering van het | Molentocht in de Grote Zwanenburgerpolder met uitzondering van het | [""Molentocht in de Grote Zwanenburgerpolder met uitzondering van het""] | Teylingen | Zuid-Holland | HSV De Leede te Warmond | Teylingen"
HW-teylingen-gedeelte-vanaf-de-knik-van-de-molentocht-gesloten-tijd-looprecht-tijdens::teylingen::611,HW-teylingen-gedeelte-vanaf-de-knik-van-de-molentocht-gesloten-tijd-looprecht-tijdens,HW-teylingen-gedeelte-vanaf-de-knik-van-de-molentocht-gesloten-tijd-looprecht-tijdens,,gedeelte vanaf de knik van de Molentocht. Gesloten tijd looprecht tijdens,gedeelte vanaf de knik van de Molentocht. Gesloten tijd looprecht tijdens,,gedeelte vanaf de knik van de Molentocht. Gesloten tijd looprecht tijdens,Teylingen,Zuid-Holland,Teylingen,,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,fallback_municipality,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV De Leede te Warmond,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"gedeelte vanaf de knik van de Molentocht. Gesloten tijd looprecht tijdens | gedeelte vanaf de knik van de Molentocht. Gesloten tijd looprecht tijdens | [""gedeelte vanaf de knik van de Molentocht. Gesloten tijd looprecht tijdens""] | Teylingen | Zuid-Holland | HSV De Leede te Warmond | Teylingen"
HW-teylingen-broedseizoen::teylingen::612,HW-teylingen-broedseizoen,HW-teylingen-broedseizoen,,broedseizoen.,broedseizoen.,,broedseizoen.,Teylingen,Zuid-Holland,Teylingen,,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,fallback_municipality,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV De Leede te Warmond,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,True,"broedseizoen. | broedseizoen. | [""broedseizoen.""] | Teylingen | Zuid-Holland | HSV De Leede te Warmond | Teylingen"
HW-teylingen-het-joppe-inclusief-de-toegankelijke-wateren-in-het-stiltegebied-op-het::teylingen::613,HW-teylingen-het-joppe-inclusief-de-toegankelijke-wateren-in-het-stiltegebied-op-het,HW-teylingen-het-joppe-inclusief-de-toegankelijke-wateren-in-het-stiltegebied-op-het,,Het Joppe inclusief de toegankelijke wateren in het Stiltegebied op het,Het Joppe inclusief de toegankelijke wateren in het Stiltegebied op het,,Het Joppe inclusief de toegankelijke wateren in het Stiltegebied op het,Teylingen,Zuid-Holland,Teylingen,,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,fallback_municipality,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV De Leede te Warmond,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"Het Joppe inclusief de toegankelijke wateren in het Stiltegebied op het | Het Joppe inclusief de toegankelijke wateren in het Stiltegebied op het | [""Het Joppe inclusief de toegankelijke wateren in het Stiltegebied op het""] | Teylingen | Zuid-Holland | HSV De Leede te Warmond | Teylingen"
SS-teylingen-eiland-koudenhoorn-te-warmond-kadastraal-bekend-warmond-sectie-c::teylingen::614,SS-teylingen-eiland-koudenhoorn-te-warmond-kadastraal-bekend-warmond-sectie-c,HW-teylingen-eiland-koudenhoorn-te-warmond,SS-teylingen-eiland-koudenhoorn-te-warmond-kadastraal-bekend-warmond-sectie-c,kadastraal bekend Warmond Sectie C,eiland. Koudenhoorn te Warmond,kadastraal bekend Warmond Sectie C,"eiland. Koudenhoorn te Warmond, kadastraal bekend Warmond Sectie C",Teylingen,Zuid-Holland,Warmond,2361,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,matched_place_v7,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV De Leede te Warmond,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"kadastraal bekend Warmond Sectie C | eiland. Koudenhoorn te Warmond | [""eiland. Koudenhoorn te Warmond, kadastraal bekend Warmond Sectie C""] | Teylingen | Zuid-Holland | HSV De Leede te Warmond | Warmond"
HW-teylingen-nr-740::teylingen::615,HW-teylingen-nr-740,HW-teylingen-nr-740,,nr. 740.,nr. 740.,,nr. 740.,Teylingen,Zuid-Holland,Teylingen,,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,fallback_municipality,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV De Leede te Warmond,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,True,"nr. 740. | nr. 740. | [""nr. 740.""] | Teylingen | Zuid-Holland | HSV De Leede te Warmond | Teylingen"
HW-teylingen-stroomsloot-te-warmond::teylingen::616,HW-teylingen-stroomsloot-te-warmond,HW-teylingen-stroomsloot-te-warmond,,Stroomsloot te Warmond,Stroomsloot te Warmond,,Stroomsloot te Warmond,Teylingen,Zuid-Holland,Warmond,2361,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,matched_place_v7,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,Hengelaarsbond voor Leiden e.o. (aangesloten bij Regio Zuidwest),,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"Stroomsloot te Warmond | Stroomsloot te Warmond | [""Stroomsloot te Warmond""] | Teylingen | Zuid-Holland | Hengelaarsbond voor Leiden e.o. (aangesloten bij Regio Zuidwest) | Warmond"
HW-teylingen-zandsloot::teylingen::617,HW-teylingen-zandsloot,HW-teylingen-zandsloot,,Zandsloot,Zandsloot,,Zandsloot,Teylingen,Zuid-Holland,Teylingen,,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,fallback_municipality,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,Hengelaarsbond voor Leiden e.o. (aangesloten bij Regio Zuidwest),,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"Zandsloot | Zandsloot | [""Zandsloot""] | Teylingen | Zuid-Holland | Hengelaarsbond voor Leiden e.o. (aangesloten bij Regio Zuidwest) | Teylingen"
HW-teylingen-zijl-vanaf-leiden-spanjaarsbrug-tot-huize-de-eenzaamheid-bij-de::teylingen::618,HW-teylingen-zijl-vanaf-leiden-spanjaarsbrug-tot-huize-de-eenzaamheid-bij-de,HW-teylingen-zijl-vanaf-leiden-spanjaarsbrug-tot-huize-de-eenzaamheid-bij-de,,Zijl vanaf Leiden (Spanjaarsbrug) tot Huize De Eenzaamheid bij de,Zijl vanaf Leiden (Spanjaarsbrug) tot Huize De Eenzaamheid bij de,,Zijl vanaf Leiden (Spanjaarsbrug) tot Huize De Eenzaamheid bij de,Teylingen,Zuid-Holland,Teylingen,,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,fallback_municipality,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,Hengelaarsbond voor Leiden e.o. (aangesloten bij Regio Zuidwest),,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"Zijl vanaf Leiden (Spanjaarsbrug) tot Huize De Eenzaamheid bij de | Zijl vanaf Leiden (Spanjaarsbrug) tot Huize De Eenzaamheid bij de | [""Zijl vanaf Leiden (Spanjaarsbrug) tot Huize De Eenzaamheid bij de""] | Teylingen | Zuid-Holland | Hengelaarsbond voor Leiden e.o. (aangesloten bij Regio Zuidwest) | Teylingen"
HW-teylingen-kagerplassen::teylingen::619,HW-teylingen-kagerplassen,HW-teylingen-kagerplassen,,Kagerplassen.,Kagerplassen.,,Kagerplassen.,Teylingen,Zuid-Holland,Teylingen,,1525,Teylingen,Zuid-Holland,point_in_township,point_in_province,fallback_municipality,True,midwest-west,52.2126482,4.51760922,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,Hengelaarsbond voor Leiden e.o. (aangesloten bij Regio Zuidwest),,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,57,57,"[""unknown""]",[],[],high,6,False,False,"Kagerplassen. | Kagerplassen. | [""Kagerplassen.""] | Teylingen | Zuid-Holland | Hengelaarsbond voor Leiden e.o. (aangesloten bij Regio Zuidwest) | Teylingen"
